"topic","term","beta"
4,"offic",0.000707942095304832
1,"air",0.00189085016717569
2,"air",0.00125742672535596
3,"air",8.45771212631529e-173
4,"air",1.98685412020038e-174
1,"deadlyvirus",0.000630283389058423
2,"deadlyvirus",5.33062562742277e-188
3,"deadlyvirus",1.66743082478726e-190
4,"deadlyvirus",2.75303709402716e-194
1,"deathratiotoday",0.000630283389058423
2,"deathratiotoday",5.8339123418463e-188
3,"deathratiotoday",5.47352438289642e-191
4,"deathratiotoday",9.1643601195226e-195
1,"delhi",0.000630283389058423
2,"delhi",9.72740404064798e-188
3,"delhi",9.08701335412968e-192
4,"delhi",4.2816125961616e-194
1,"englishnew",0.000630283389058423
2,"englishnew",2.20381369760266e-188
3,"englishnew",5.62879525147044e-191
4,"englishnew",2.73324382147151e-194
1,"healthnew",0.000630283389058423
2,"healthnew",7.45866955033854e-189
3,"healthnew",8.27995699545776e-191
4,"healthnew",2.07420520421712e-194
1,"land",0.00378170033435054
2,"land",6.02115555523114e-43
3,"land",7.02315394548372e-180
4,"land",7.21254878090931e-36
1,"passeng",0.00252113355623448
2,"passeng",0.000628713362677277
3,"passeng",1.26274681779772e-16
4,"passeng",4.33339996975785e-18
1,"wuhanc",0.000630283389058423
2,"wuhanc",8.6691261295761e-187
3,"wuhanc",2.1097864938189e-189
4,"wuhanc",3.35420251287644e-193
1,"wuhanvirus",0.000630283389058423
2,"wuhanvirus",5.97200430244908e-188
3,"wuhanvirus",7.61421516855059e-191
4,"wuhanvirus",9.62628382561355e-195
1,"error",5.99845546697663e-36
2,"error",8.17282666916627e-181
3,"error",0.00132264330721694
4,"error",3.18750285707852e-174
1,"inflat",2.78177260234752e-172
2,"inflat",5.19575821787584e-174
3,"inflat",0.000661321653608469
4,"inflat",2.31886689456452e-167
1,"itali",0.00153652200199339
2,"itali",4.02378510499541e-14
3,"itali",0.00362112938199574
4,"itali",0.00396620843167567
1,"aki",0.000630283389058423
2,"aki",6.40046813732435e-179
3,"aki",2.37982152046818e-182
4,"aki",1.49407198275853e-181
1,"bringbackourstudentsfromwuhan",0.000630283389058423
2,"bringbackourstudentsfromwuhan",2.45518446523861e-178
3,"bringbackourstudentsfromwuhan",1.03855819172176e-181
4,"bringbackourstudentsfromwuhan",2.84341879705566e-181
1,"earth",0.00172274728997218
2,"earth",0.000628713362678723
3,"earth",0.000176381092470179
4,"earth",2.41954336337331e-163
1,"fare",0.000630283389058423
2,"fare",2.41046880854254e-178
3,"fare",4.37552994242514e-181
4,"fare",3.18217650244167e-181
1,"hakuna",0.000630283389058423
2,"hakuna",5.58827796262978e-179
3,"hakuna",1.0677659180347e-181
4,"hakuna",1.19336104089621e-181
1,"hell",0.000790206814183302
2,"hell",0.00109790166706239
3,"hell",1.89874742361964e-73
4,"hell",5.30506507961794e-167
1,"kama",0.000630283389058423
2,"kama",6.34223373969729e-181
3,"kama",1.73027502921242e-183
4,"kama",5.47124330255952e-182
1,"ni",0.000630283389058423
2,"ni",1.90868938782167e-179
3,"ni",2.7642144399073e-182
4,"ni",1.00059345472387e-181
1,"parent",0.00126056677811685
2,"parent",1.20884363856453e-182
3,"parent",2.4381388785021e-185
4,"parent",1.69026099913638e-185
1,"tutachanga",0.000630283389058423
2,"tutachanga",8.01091905965236e-180
3,"tutachanga",1.85951566172516e-182
4,"tutachanga",7.17852237396157e-182
1,"analyz",0.000630283389058423
2,"analyz",7.54081415068919e-184
3,"analyz",3.55622353245366e-183
4,"analyz",2.54751608207429e-185
1,"deathtol",0.000630283389058423
2,"deathtol",2.81831796849611e-185
3,"deathtol",1.84270461576508e-184
4,"deathtol",2.72087405607359e-186
1,"detail",0.00463493978958336
2,"detail",0.00166367341131637
3,"detail",2.14864077804723e-167
4,"detail",5.87447686339729e-08
1,"diagnosi",0.000630283389058423
2,"diagnosi",5.28125761221177e-184
3,"diagnosi",2.33491539641062e-181
4,"diagnosi",8.23220125082201e-184
1,"doc",0.000630283389058423
2,"doc",2.44656980962013e-184
3,"doc",2.80823068447772e-183
4,"doc",6.18603975399396e-186
1,"gt",0.00441198372341004
2,"gt",9.56736936675664e-26
3,"gt",1.92934237407375e-164
4,"gt",0.00055967893404391
1,"insight",0.000630283389058545
2,"insight",3.5917970524373e-171
3,"insight",0.000661321653608341
4,"insight",2.49886375552334e-172
1,"lead",0.00252113355622724
2,"lead",6.7800480639502e-15
3,"lead",2.24937544914297e-25
4,"lead",0.00111935786808942
1,"lung",0.00126056677811791
2,"lung",1.59994733808128e-166
3,"lung",0.000661321653608314
4,"lung",0.000559678934044047
1,"quicker",0.000630283389058423
2,"quicker",3.34676522366432e-184
3,"quicker",4.67380699019503e-183
4,"quicker",2.11373592614665e-186
1,"credibl",1.19510607499362e-162
2,"credibl",8.07399385663522e-166
3,"credibl",5.28802676633536e-164
4,"credibl",0.000559678934044863
1,"help",2.71493781019269e-68
2,"help",3.53831272102769e-174
3,"help",5.21745124582584e-174
4,"help",0.00279839467022432
1,"3m",0.000630283389058423
2,"3m",8.22072353912759e-188
3,"3m",2.15723359773948e-189
4,"3m",1.30313990500327e-191
1,"born",0.000630283389058423
2,"born",2.34169939633825e-188
3,"born",8.46749805089988e-189
4,"born",1.62014789786007e-191
1,"colon",0.000630283389058423
2,"colon",5.6217148521174e-188
3,"colon",1.17638655995378e-188
4,"colon",5.95586042624747e-191
1,"coronaviruskenya",0.00174886199838442
2,"coronaviruskenya",0.00176778325457388
3,"coronaviruskenya",0.000720506394657622
4,"coronaviruskenya",0.000741034233489447
1,"curs",0.000630283389058423
2,"curs",6.5009214921561e-188
3,"curs",8.97704895412945e-190
4,"curs",1.58761716299163e-191
1,"die",0.00335754947448049
2,"die",0.0018861400880334
3,"die",1.21548286632925e-17
4,"die",0.00149599527476731
1,"high",0.000630283389058423
2,"high",1.89310628402772e-188
3,"high",5.10876933088246e-189
4,"high",1.19756464339255e-191
1,"poor",0.00126056677811711
2,"poor",0.000628713362677922
3,"poor",1.60015933600678e-178
4,"poor",1.52661599670648e-173
1,"rais",0.000630283389058413
2,"rais",0.000628713362678198
3,"rais",8.43722867332475e-168
4,"rais",4.22243726101689e-179
1,"surviv",0.0012605667781173
2,"surviv",2.27262933744565e-169
3,"surviv",0.000661321653607988
4,"surviv",3.66965517131744e-102
1,"arrest",6.07081930622127e-181
2,"arrest",0.000628713362678188
3,"arrest",5.53415995377191e-181
4,"arrest",2.31040464339358e-177
1,"intellig",1.31330688377881e-180
2,"intellig",0.000628713362678188
3,"intellig",4.14963965013852e-181
4,"intellig",2.6272163336983e-178
1,"polic",1.63929762226955e-175
2,"polic",0.000628713362678081
3,"polic",1.61503103260166e-173
4,"polic",0.000559678934044959
1,"scarciti",1.17455745784466e-180
2,"scarciti",0.000628713362678188
3,"scarciti",7.22287846213084e-181
4,"scarciti",3.59764178913641e-178
1,"understand",0.000630283389058514
2,"understand",0.00125742672535656
3,"understand",4.34590176650807e-170
4,"understand",0.00055967893404462
1,"wear",0.00126056677811613
2,"wear",0.00251485345071346
3,"wear",2.03020759355483e-170
4,"wear",3.876424111296e-18
1,"woman",0.00056220339837137
2,"woman",0.000696623767138329
3,"woman",3.53089959981984e-162
4,"woman",0.00167903680213528
1,"erikaishii",6.8175384760825e-154
2,"erikaishii",1.69228125754752e-155
3,"erikaishii",0.000661321653608469
4,"erikaishii",3.6028222139192e-157
1,"break",1.79523478033568e-05
2,"break",0.000641767989471589
3,"break",0.00655266371276107
4,"break",0.00114304142780411
1,"dane",9.24426053568308e-176
2,"dane",7.68176515388964e-179
3,"dane",0.000661321653608469
4,"dane",9.94484472239183e-178
1,"denmark",2.05760132637965e-23
2,"denmark",5.19881285435217e-164
3,"denmark",0.00137108873336644
4,"denmark",0.00331707406294348
1,"market",3.62614696496394e-149
2,"market",8.9556556940196e-23
3,"market",0.0063797982988569
4,"market",0.000197542707826747
1,"russian",2.85739594022128e-176
2,"russian",4.45813428311311e-179
3,"russian",0.000661321653608469
4,"russian",6.21080245491825e-178
1,"1st",1.1851066171274e-19
2,"1st",2.32104200900476e-25
3,"1st",3.89917388536322e-29
4,"1st",0.00447743147235891
1,"annerabbitt",3.39835401814074e-191
2,"annerabbitt",1.17141654772957e-190
3,"annerabbitt",2.48825664687814e-192
4,"annerabbitt",0.000559678934044863
1,"bknt",3.62355906506944e-191
2,"bknt",6.71805604468527e-191
3,"bknt",2.87270333941123e-192
4,"bknt",0.000559678934044863
1,"bobbykerr",4.37796067503328e-191
2,"bobbykerr",6.12544853515363e-191
3,"bobbykerr",3.91498195999941e-192
4,"bobbykerr",0.000559678934044863
1,"breakfastnt",1.11396085397303e-190
2,"breakfastnt",2.55931064978761e-190
3,"breakfastnt",1.57277541099096e-191
4,"breakfastnt",0.000559678934044863
1,"cafe",3.63860499232311e-191
2,"cafe",9.97213644420477e-191
3,"cafe",9.84380198924929e-192
4,"cafe",0.000559678934044863
1,"cliodnaoflynn",3.76780895164363e-191
2,"cliodnaoflynn",1.0815571925478e-190
3,"cliodnaoflynn",7.75581980085759e-192
4,"cliodnaoflynn",0.000559678934044863
1,"disabl",4.80572001812719e-191
2,"disabl",1.325473067614e-190
3,"disabl",1.16273524660933e-191
4,"disabl",0.000559678934044863
1,"gov",4.32534848161752e-179
2,"gov",8.13861667042806e-180
3,"gov",0.000661321653608507
4,"gov",0.00055967893404483
1,"hr",2.17550758829453e-191
2,"hr",1.7356846830714e-190
3,"hr",8.64923857458454e-194
4,"hr",0.000559678934044863
1,"inclusionir",4.25981377284208e-191
2,"inclusionir",1.42066220869307e-190
3,"inclusionir",3.68807862004793e-191
4,"inclusionir",0.000559678934044863
1,"kid",4.12717456525625e-190
2,"kid",2.8078264702771e-189
3,"kid",1.0023928255158e-190
4,"kid",0.000559678934044863
1,"paddyagnew",4.28312129319151e-191
2,"paddyagnew",1.16122733078327e-190
3,"paddyagnew",1.1203255323405e-191
4,"paddyagnew",0.000559678934044863
1,"soul",0.00063028338905829
2,"soul",2.74930835721846e-176
3,"soul",1.35639843480789e-175
4,"soul",0.000559678934044982
1,"take",0.000630283389057796
2,"take",2.77482067573603e-22
3,"take",5.67375722081537e-33
4,"take",0.00279839467022487
1,"tunein",4.14862987378943e-191
2,"tunein",1.04304137957996e-190
3,"tunein",1.62008496656635e-191
4,"tunein",0.000559678934044863
1,"williewhit",2.79994497702488e-191
2,"williewhit",1.45440916893688e-190
3,"williewhit",8.4895227498457e-192
4,"williewhit",0.000559678934044863
1,"compar",0.000630283389058423
2,"compar",1.43372212988598e-182
3,"compar",1.52361636024924e-183
4,"compar",1.07545509595084e-118
1,"contagi",0.000630283389058403
2,"contagi",7.42553064579354e-176
3,"contagi",4.10264549771231e-175
4,"contagi",0.000559678934044881
1,"lethal",0.00126056677811685
2,"lethal",1.08671624575136e-185
3,"lethal",9.12077449812861e-186
4,"lethal",2.66888508703644e-126
1,"piss",0.000630283389058423
2,"piss",2.1135558912998e-181
3,"piss",7.82801290773506e-184
4,"piss",5.58519140667134e-119
1,"quit",0.000630283389058423
2,"quit",1.3418162218573e-182
3,"quit",6.76372395776652e-184
4,"quit",4.51680488405632e-120
1,"wakeupamerica",0.000630283389058423
2,"wakeupamerica",2.23613393548829e-181
3,"wakeupamerica",8.35313387665984e-184
4,"wakeupamerica",5.82945047065855e-119
1,"worker",0.000630283389057899
2,"worker",0.00188614008803555
3,"worker",5.90864850231204e-168
4,"worker",0.000559678934044453
1,"effect",4.87487393908588e-07
2,"effect",0.00188614008803655
3,"effect",2.66767302063788e-163
4,"effect",0.00167860392316168
1,"negat",0.000630283389058294
2,"negat",1.37422212867e-159
3,"negat",0.00066132165360932
4,"negat",0.000559678934044257
1,"posit",0.00138662298223142
2,"posit",3.01068614805889e-45
3,"posit",2.04587637457988e-166
4,"posit",0.00492517504022828
1,"stephenmcdonel",1.94278983295282e-169
2,"stephenmcdonel",8.80922472183053e-170
3,"stephenmcdonel",6.52270805480259e-169
4,"stephenmcdonel",0.000559678934044863
1,"60th",3.73301276327456e-171
2,"60th",3.23979974214797e-115
3,"60th",3.65852708983776e-171
4,"60th",0.000559678934044863
1,"contract",0.000630283389058683
2,"contract",0.000628713362676292
3,"contract",1.08185664962926e-162
4,"contract",0.00111935786809118
1,"davi",3.31090634470087e-178
2,"davi",6.849844509444e-124
3,"davi",1.24972879449947e-177
4,"davi",0.00111935786808973
1,"uc",1.32856703740009e-177
2,"uc",7.14764417453015e-124
3,"uc",1.23136179642173e-176
4,"uc",0.00111935786808973
1,"activ",1.6832162489505e-07
2,"activ",0.00125725882301751
3,"activ",0.000661321653609095
4,"activ",2.37841356410554e-168
1,"bought",4.19860285167438e-187
2,"bought",3.22635995941444e-186
3,"bought",0.000661321653608469
4,"bought",8.80647758245798e-190
1,"darazpk",1.14403576030945e-186
2,"darazpk",7.56161235628511e-186
3,"darazpk",0.000661321653608469
4,"darazpk",4.99761108088945e-189
1,"dollar",2.76811749851168e-165
2,"dollar",0.000628713362677647
3,"dollar",0.000661321653609098
4,"dollar",0.000559678934044812
1,"dr",0.000630283389058055
2,"dr",0.00125742672535689
3,"dr",0.000661321653608313
4,"dr",2.32001943765591e-24
1,"green",0.000630283389058237
2,"green",1.84944107966407e-174
3,"green",0.000661321653608664
4,"green",1.07727392917382e-177
1,"mafia",2.96946124494738e-187
2,"mafia",1.94128984427446e-185
3,"mafia",0.000661321653608469
4,"mafia",1.81882600837022e-188
1,"needi",1.66965177193132e-188
2,"needi",2.92782727789566e-185
3,"needi",0.000661321653608469
4,"needi",2.58701220663176e-188
1,"pakpmo",4.9452228724697e-187
2,"pakpmo",5.09434408115595e-186
3,"pakpmo",0.000661321653608469
4,"pakpmo",8.07948315569732e-189
1,"punjabhealth",1.88319202818077e-188
2,"punjabhealth",9.90565518466172e-187
3,"punjabhealth",0.000661321653608469
4,"punjabhealth",1.95061872797581e-189
1,"rs",3.23999599586885e-186
2,"rs",1.63591495166456e-185
3,"rs",0.000661321653608469
4,"rs",5.00201704073484e-188
1,"sea",1.33103188053149e-188
2,"sea",6.34217901227076e-186
3,"sea",0.000661321653608469
4,"sea",3.08420014972313e-189
1,"skin",1.61612061900108e-187
2,"skin",1.344420203448e-185
3,"skin",0.000661321653608469
4,"skin",8.92055375716665e-189
1,"stock",3.41160492843598e-170
2,"stock",0.000634683610290891
3,"stock",0.00330032837284994
4,"stock",5.33629646933608e-33
1,"yasminrashid",2.20423101171295e-187
2,"yasminrashid",2.47130389385488e-187
3,"yasminrashid",0.000661321653608469
4,"yasminrashid",4.04088828215801e-189
1,"bigger",3.32934857060251e-173
2,"bigger",0.000628713362678115
3,"bigger",0.000661321653608545
4,"bigger",9.37430000793847e-174
1,"currenc",2.33807377215787e-182
2,"currenc",2.95274932638869e-183
3,"currenc",0.000661321653608469
4,"currenc",4.94977392210241e-186
1,"digit",3.48765042066091e-182
2,"digit",2.89206245827889e-183
3,"digit",0.000661321653608469
4,"digit",1.11793896563507e-186
1,"faster",0.00126056677811689
2,"faster",1.65066001802511e-174
3,"faster",0.00132264330721689
4,"faster",1.41170567604391e-175
1,"fed",2.15821654151803e-181
2,"fed",9.07897475756299e-183
3,"fed",0.000661321653608469
4,"fed",1.0016890525267e-184
1,"joelcomm",2.10950355934872e-181
2,"joelcomm",1.70725677757058e-182
3,"joelcomm",0.000661321653608469
4,"joelcomm",8.95915026519266e-185
1,"lot",1.02410478295879e-171
2,"lot",3.6973527273701e-173
3,"lot",0.00264528661443478
4,"lot",0.000559678934044095
1,"mainstream",1.33763580848234e-182
2,"mainstream",7.67529269521823e-184
3,"mainstream",0.000661321653608469
4,"mainstream",7.61016158622192e-185
1,"shot",1.18925230828727e-175
2,"shot",3.84013076447355e-175
3,"shot",0.000661321653608388
4,"shot",0.000559678934044932
1,"teedubya",4.71704923707036e-182
2,"teedubya",3.39387054717339e-183
3,"teedubya",0.000661321653608469
4,"teedubya",1.1778891602378e-185
1,"learn",7.09333166679329e-32
2,"learn",3.20768474446317e-174
3,"learn",1.13752849616184e-32
4,"learn",0.00223871573617945
1,"sdg3",1.58669764566952e-168
2,"sdg3",5.20813146707979e-170
3,"sdg3",5.6293305137037e-171
4,"sdg3",0.000559678934044863
1,"australia",0.000630283389058002
2,"australia",3.92749604217824e-174
3,"australia",5.14162763980481e-173
4,"australia",0.0011193578680901
1,"educ",1.17561233553021e-181
2,"educ",1.94657800957556e-179
3,"educ",0.00132264330721733
4,"educ",0.000559678934044531
1,"epidem",0.00121410879638797
2,"epidem",0.0040782094628768
3,"epidem",0.000661321653603649
4,"epidem",0.000888274195401614
1,"globalpattern",2.66204605974378e-191
2,"globalpattern",4.64952544681078e-187
3,"globalpattern",4.35671227179445e-184
4,"globalpattern",0.000559678934044863
1,"infrastructur",0.000790154318851029
2,"infrastructur",0.00109795403162984
3,"infrastructur",6.39788081970966e-169
4,"infrastructur",0.000559678934044636
1,"nofear",1.08385227434126e-189
2,"nofear",1.13106844654786e-187
3,"nofear",1.28174718440358e-185
4,"nofear",0.000559678934044863
1,"potenti",0.000630283389058193
2,"potenti",9.28347530133089e-173
3,"potenti",2.2295715422921e-169
4,"potenti",0.000559678934045068
1,"pray",5.1334515137927e-23
2,"pray",0.00125742672535672
3,"pray",1.29674705078575e-71
4,"pray",0.00111935786808942
1,"prep",1.67165773153955e-172
2,"prep",2.8100528824491e-173
3,"prep",6.68575103624045e-172
4,"prep",0.00223871573617945
1,"primeminist",6.62050066384822e-190
2,"primeminist",3.88603671882252e-188
3,"primeminist",2.27073706028312e-185
4,"primeminist",0.000559678934044863
1,"safeguard",2.50869626238493e-190
2,"safeguard",1.81311953989503e-187
3,"safeguard",2.10341233824431e-184
4,"safeguard",0.000559678934044863
1,"scale",0.000630283389058469
2,"scale",4.24394573567228e-176
3,"scale",1.01453467819224e-173
4,"scale",0.00111935786808969
1,"smart",2.09491559345151e-171
2,"smart",1.48736674903173e-171
3,"smart",7.79813794671608e-170
4,"smart",0.00111935786808973
1,"statement",0.000630283389057754
2,"statement",1.52807019765935e-33
3,"statement",0.00132264330721791
4,"statement",0.000559678934044631
1,"stayposit",1.10742936777611e-189
2,"stayposit",1.25098604171958e-188
3,"stayposit",1.3584347349359e-184
4,"stayposit",0.000559678934044863
1,"tourism",8.27738198909796e-177
2,"tourism",0.000628713362678148
3,"tourism",2.84963322661405e-174
4,"tourism",0.000559678934044899
1,"agoromchelsea",1.42870161407586e-189
2,"agoromchelsea",0.000628713362678188
3,"agoromchelsea",2.32207974984366e-189
4,"agoromchelsea",6.7463792280927e-191
1,"billymiya",5.77151606984558e-190
2,"billymiya",0.000628713362678188
3,"billymiya",1.51882813794214e-189
4,"billymiya",3.55495898184138e-191
1,"billynatricki",8.61498728130195e-190
2,"billynatricki",0.000628713362678188
3,"billynatricki",3.9875339567942e-189
4,"billynatricki",6.6511043238206e-191
1,"drgoammoja",1.13019633851103e-188
2,"drgoammoja",0.000628713362678188
3,"drgoammoja",1.51766045818064e-189
4,"drgoammoja",4.75754623028614e-190
1,"kufight",1.20811816492559e-189
2,"kufight",0.000628713362678188
3,"kufight",5.33773604891548e-189
4,"kufight",3.63759051408156e-191
1,"kufikiria",1.39839789545294e-189
2,"kufikiria",0.000628713362678188
3,"kufikiria",4.13153627843592e-189
4,"kufikiria",7.40167555575756e-192
1,"locust",4.46535397432999e-185
2,"locust",0.00125742672535638
3,"locust",5.67916309066535e-184
4,"locust",2.58130137456454e-186
1,"matiang'i",5.8132076573995e-190
2,"matiang'i",0.000628713362678188
3,"matiang'i",5.92487651682886e-190
4,"matiang'i",1.96425771814569e-191
1,"mcatricki",1.09900660415976e-189
2,"mcatricki",0.000628713362678188
3,"mcatricki",3.0199419635204e-189
4,"mcatricki",4.41141649896534e-191
1,"na",1.65926665975879e-68
2,"na",0.00125742672535648
3,"na",1.92131658331556e-173
4,"na",0.000559678934044774
1,"najaribu",2.09957400043243e-189
2,"najaribu",0.000628713362678188
3,"najaribu",8.23671355763194e-189
4,"najaribu",5.22252597965438e-191
1,"nyakundijack3",6.18706075365756e-189
2,"nyakundijack3",0.000628713362678188
3,"nyakundijack3",1.73005871126554e-188
4,"nyakundijack3",5.23747868075976e-191
1,"radiomaisha",4.2740003429638e-191
2,"radiomaisha",0.000628713362678188
3,"radiomaisha",2.31311648701297e-189
4,"radiomaisha",5.25861382343983e-191
1,"ronnyreagan10",1.17058374856257e-189
2,"ronnyreagan10",0.000628713362678188
3,"ronnyreagan10",4.13737405170288e-189
4,"ronnyreagan10",3.97807508185902e-192
1,"wameshindwa",2.01380395663953e-190
2,"wameshindwa",0.000628713362678188
3,"wameshindwa",9.46532688405951e-190
4,"wameshindwa",7.29978598945948e-191
1,"nigeria",0.0012605667781169
2,"nigeria",9.56109966662354e-169
3,"nigeria",0.000661321653608408
4,"nigeria",3.34680406896652e-85
1,"cnn",2.10679539452523e-168
2,"cnn",2.8274084033317e-18
3,"cnn",0.00396792642487787
4,"cnn",2.95933172817928e-09
1,"cover",4.41832157223137e-166
2,"cover",0.00130146357009484
3,"cover",0.00392160910089064
4,"cover",7.3635692930713e-168
1,"fluff",1.42329320986113e-167
2,"fluff",1.65744377717419e-24
3,"fluff",0.00330660826804234
4,"fluff",3.82904017165591e-169
1,"sensat",4.35968580198644e-168
2,"sensat",7.04453968154949e-25
3,"sensat",0.00330660826804234
4,"sensat",1.22356599675414e-169
1,"wuhancoronavirus",4.26160392275442e-154
2,"wuhancoronavirus",2.16297461558222e-177
3,"wuhancoronavirus",0.00132264330721694
4,"wuhancoronavirus",6.00880600457542e-179
1,"00gmt",0.000630283389058423
2,"00gmt",2.49168595226999e-172
3,"00gmt",4.65684634788704e-160
4,"00gmt",2.32588182066526e-173
1,"ban",0.00606115866398946
2,"ban",5.73056904895001e-38
3,"ban",0.00157621981464579
4,"ban",1.16364966625393e-28
1,"difficult",0.000630283389058423
2,"difficult",3.92632780382919e-184
3,"difficult",7.97783195639925e-183
4,"difficult",9.44639980320208e-183
1,"mine",0.00126056677811685
2,"mine",1.04792744543981e-172
3,"mine",6.47822130775037e-170
4,"mine",4.96284256267834e-159
1,"outcom",0.000630283389058423
2,"outcom",3.36618710238299e-186
3,"outcom",5.12213003403681e-183
4,"outcom",4.52025997128588e-183
1,"outright",0.000630283389058423
2,"outright",2.92719735838026e-184
3,"outright",4.48376243775217e-183
4,"outright",4.95823796319138e-183
1,"prove",0.00120051488153729
2,"prove",4.03841636650076e-36
3,"prove",0.00066132165360828
4,"prove",0.000613003806710999
1,"covid19korea",4.78854226171469e-162
2,"covid19korea",0.000628713362678188
3,"covid19korea",1.05857148046307e-161
4,"covid19korea",5.92056692337791e-85
1,"usa",1.80766892525204e-166
2,"usa",0.00188614008803492
3,"usa",1.35663216200934e-169
4,"usa",0.000559678934044544
1,"biphas",3.51222765930029e-170
2,"biphas",2.1160755295712e-176
3,"biphas",2.67548492655948e-177
4,"biphas",0.000559678934044863
1,"damn",6.40240832588762e-170
2,"damn",9.11621539161242e-177
3,"damn",6.4210851918392e-177
4,"damn",0.000559678934044863
1,"japanes",2.63442860070527e-168
2,"japanes",7.80629211311808e-172
3,"japanes",6.76704793732167e-173
4,"japanes",0.00111935786808973
1,"recur",7.41797166525008e-175
2,"recur",6.21200037745756e-180
3,"recur",2.18808418506545e-179
4,"recur",0.00111935786808973
1,"data",0.000812099433872652
2,"data",4.98784925824426e-24
3,"data",0.000661321653606662
4,"data",0.00151758782232738
1,"mikep",2.52886521491045e-160
2,"mikep",0.00114407396124786
3,"mikep",0.00078055347187619
4,"mikep",3.43749469319891e-164
1,"richardengel",8.83556357012857e-34
2,"richardengel",2.10111521687216e-171
3,"richardengel",0.00132264330721715
4,"richardengel",0.000559678934044685
1,"virologist",1.79942580912211e-166
2,"virologist",1.76067571569735e-171
3,"virologist",0.000661321653608469
4,"virologist",3.82147944981369e-173
1,"agenc",3.13650509684449e-25
2,"agenc",1.21299352494548e-174
3,"agenc",9.97387007262266e-26
4,"agenc",0.00111935786808973
1,"ca",2.03241070020389e-184
2,"ca",1.01746629684714e-181
3,"ca",8.15230492009534e-19
4,"ca",0.000559678934044863
1,"caronavirusoutbreak",1.9123560054761e-183
2,"caronavirusoutbreak",8.39744233207574e-182
3,"caronavirusoutbreak",9.67569777801565e-19
4,"caronavirusoutbreak",0.000559678934044862
1,"cnntownhal",1.80211965044202e-183
2,"cnntownhal",9.98571211936962e-182
3,"cnntownhal",8.69053973753969e-20
4,"cnntownhal",0.000559678934044863
1,"depart",3.01219017312408e-180
2,"depart",2.09554435261302e-180
3,"depart",4.33277468880157e-27
4,"depart",0.00111935786808973
1,"hhs",2.14125737094769e-183
2,"hhs",5.1158335265459e-181
3,"hhs",5.78953787525403e-18
4,"hhs",0.000559678934044858
1,"human",0.00139014401162875
2,"human",3.2740018275372e-171
3,"human",0.00159378106738758
4,"human",0.000215152086756633
1,"plan",1.00642978690455e-15
2,"plan",0.00169236918928793
3,"plan",4.73177126710339e-36
4,"plan",0.00464992580204342
1,"servic",3.46739762604523e-170
2,"servic",0.000628713362678346
3,"servic",5.77455145816404e-23
4,"servic",0.00111935786808959
1,"ahead",7.66340934739908e-174
2,"ahead",0.000628713362678128
3,"ahead",6.27662347507628e-174
4,"ahead",0.000559678934044916
1,"initi",3.41930767636794e-188
2,"initi",9.37005053162242e-190
3,"initi",1.07656602881546e-187
4,"initi",0.000559678934044863
1,"launch",1.17780313468581e-188
2,"launch",6.52970533315959e-189
3,"launch",1.00245333593078e-187
4,"launch",0.000559678934044863
1,"local",2.69667946890805e-25
2,"local",2.56575144069867e-42
3,"local",5.67561595466856e-21
4,"local",0.00559678934044863
1,"organis",9.67179612481803e-189
2,"organis",8.35906604202687e-188
3,"organis",2.94339194174586e-188
4,"organis",0.000559678934044863
1,"smh",2.29882223106982e-181
2,"smh",1.03707971259274e-177
3,"smh",1.77513227925763e-179
4,"smh",0.00111935786808973
1,"appoint",0.00126056677811685
2,"appoint",7.47358836034108e-172
3,"appoint",1.63016698192945e-173
4,"appoint",1.35762741045492e-173
1,"belief",0.000630283389058423
2,"belief",7.20832045967187e-175
3,"belief",1.32115460411182e-176
4,"belief",4.99189950517052e-176
1,"religi",0.00126053936433993
2,"religi",0.000628713362678275
3,"religi",2.8763766484336e-08
4,"religi",8.23696733246248e-171
1,"scienc",0.00126056677811679
2,"scienc",0.000628713362678244
3,"scienc",4.49591690836986e-172
4,"scienc",7.57221780612964e-174
1,"behalf",0.000630283389058423
2,"behalf",1.2608221112471e-182
3,"behalf",7.67695776838171e-179
4,"behalf",3.39633094983583e-185
1,"decis",0.000630283389058423
2,"decis",4.6444689300867e-183
3,"decis",5.01185821981058e-179
4,"decis",1.51365583489576e-185
1,"issu",0.00126056677811661
2,"issu",1.51962732780867e-34
3,"issu",0.00198396496082566
4,"issu",2.31443511986894e-174
1,"jkia",0.000630283389057831
2,"jkia",0.00062871336267803
3,"jkia",0.00132264330721772
4,"jkia",9.86482283348795e-173
1,"kenyachinesecoloni",0.000630283389058423
2,"kenyachinesecoloni",3.05146388563721e-183
3,"kenyachinesecoloni",4.86215680906385e-179
4,"kenyachinesecoloni",4.4402894580061e-185
1,"owe",0.000630283389058423
2,"owe",3.83713736214646e-183
3,"owe",3.90886782193411e-179
4,"owe",1.57851719106701e-185
1,"confer",7.44440882386287e-17
2,"confer",1.64614455908647e-173
3,"confer",0.0026452866144338
4,"confer",2.56704598690641e-170
1,"press",5.15492985106105e-15
2,"press",2.73453008030587e-168
3,"press",0.00264528661442937
4,"press",0.000559678934044102
1,"stupid",2.58644162017567e-174
2,"stupid",2.69123856807113e-177
3,"stupid",0.00132264330721694
4,"stupid",4.07227818956859e-178
1,"characterist",0.000630283389058423
2,"characterist",1.89712935086639e-177
3,"characterist",7.21051269252034e-176
4,"characterist",5.82958486145508e-174
